Wavenumber(cm-1),Transmittance(%),Absorbance(A.U.)
2.584000000000000000e+03,9.976521027504675487e+01,2.001020877747102578e+00
2.585000000000000000e+03,9.976471489461054887e+01,2.001023034225532626e+00
2.586000000000000000e+03,9.976408375015842012e+01,2.001025781724186547e+00
2.587000000000000000e+03,9.976331529794966002e+01,2.001029126974567696e+00
2.588000000000000000e+03,9.976240711637635172e+01,2.001033080532445663e+00
2.589000000000000000e+03,9.976135586983451731e+01,2.001037656935430675e+00
2.590000000000000000e+03,9.976015726718041776e+01,2.001042874884217060e+00
2.591000000000000000e+03,9.975880601461214781e+01,2.001048757448204096e+00
2.592000000000000000e+03,9.975729576283319489e+01,2.001055332296129308e+00
2.593000000000000000e+03,9.975561904837620375e+01,2.001062631952265303e+00
2.594000000000000000e+03,9.975376722898886328e+01,2.001070694078628698e+00
2.595000000000000000e+03,9.975173041301349031e+01,2.001079561783521310e+00
2.596000000000000000e+03,9.974949738272444222e+01,2.001089283956595022e+00
2.597000000000000000e+03,9.974705551162668371e+01,2.001099915630455417e+00
2.598000000000000000e+03,9.974439067576147977e+01,2.001111518368654085e+00
2.599000000000000000e+03,9.974148715911532292e+01,2.001124160679692121e+00
2.600000000000000000e+03,9.973832755328238875e+01,2.001137918456440623e+00
2.601000000000000000e+03,9.973489265159230399e+01,2.001152875440125101e+00
2.602000000000000000e+03,9.973116133798178851e+01,2.001169123707728481e+00
2.603000000000000000e+03,9.972711047096224490e+01,2.001186764181375199e+00
2.604000000000000000e+03,9.972271476311478011e+01,2.001205907157913799e+00
2.605000000000000000e+03,9.971794665662973500e+01,2.001226672856555311e+00
2.606000000000000000e+03,9.971277619549908877e+01,2.001249191982057418e+00
2.607000000000000000e+03,9.970717089506707964e+01,2.001273606300516317e+00
2.608000000000000000e+03,9.970109560974648844e+01,2.001300069224424050e+00
2.609000000000000000e+03,9.969451239981427193e+01,2.001328746403188141e+00
2.610000000000000000e+03,9.968738039831056597e+01,2.001359816314861817e+00
2.611000000000000000e+03,9.967965567917832459e+01,2.001393470854359258e+00
2.612000000000000000e+03,9.967129112789540102e+01,2.001429915912946278e+00
2.613000000000000000e+03,9.966223631596714938e+01,2.001469371943331854e+00
2.614000000000000000e+03,9.965243738076225100e+01,2.001512074504186778e+00
2.615000000000000000e+03,9.964183691228714679e+01,2.001558274777476054e+00
2.616000000000000000e+03,9.963037384860420786e+01,2.001608240051507170e+00
2.617000000000000000e+03,9.961798338170163447e+01,2.001662254162195342e+00
2.618000000000000000e+03,9.960459687571928100e+01,2.001720617884634290e+00
2.619000000000000000e+03,9.959014179952102097e+01,2.001783649266699161e+00
2.620000000000000000e+03,9.957454167567884440e+01,2.001851683896105349e+00
2.621000000000000000e+03,9.955771604799443253e+01,2.001925075092075623e+00
2.622000000000000000e+03,9.953958046972795159e+01,2.002004194012591221e+00
2.623000000000000000e+03,9.952004651472960006e+01,2.002089429668071130e+00
2.624000000000000000e+03,9.949902181367311016e+01,2.002181188832287351e+00
2.625000000000000000e+03,9.947641011757143303e+01,2.002279895841392765e+00
2.626000000000000000e+03,9.945211139070919160e+01,2.002385992272070592e+00
2.627000000000000000e+03,9.942602193505283026e+01,2.002499936490099497e+00
2.628000000000000000e+03,9.939803454809589311e+01,2.002622203060992145e+00
2.629000000000000000e+03,9.936803871596018212e+01,2.002753282014875680e+00
2.630000000000000000e+03,9.933592084340349970e+01,2.002893677958411445e+00
2.631000000000000000e+03,9.930156452217894980e+01,2.003043909027312441e+00
2.632000000000000000e+03,9.926485083894839079e+01,2.003204505673930935e+00
2.633000000000000000e+03,9.922565872367275119e+01,2.003376009285434023e+00
2.634000000000000000e+03,9.918386533908422109e+01,2.003558970629261360e+00
2.635000000000000000e+03,9.913934651149023125e+01,2.003753948123919493e+00
2.636000000000000000e+03,9.909197720276620203e+01,2.003961505934628295e+00
2.637000000000000000e+03,9.904163202296609825e+01,2.004182211894950605e+00
2.638000000000000000e+03,9.898818578251655254e+01,2.004416635257316059e+00
2.639000000000000000e+03,9.893151408246623646e+01,2.004665344277200223e+00
2.640000000000000000e+03,9.887149394073816211e+01,2.004928903637758442e+00
2.641000000000000000e+03,9.880800445178482505e+01,2.005207871723812652e+00
2.642000000000000000e+03,9.874092747647641488e+01,2.005502797756308908e+00
2.643000000000000000e+03,9.867014835846853771e+01,2.005814218800664683e+00
2.644000000000000000e+03,9.859555666270225061e+01,2.006142656664788859e+00
2.645000000000000000e+03,9.851704693109395805e+01,2.006488614704960316e+00
2.646000000000000000e+03,9.843451944988275670e+01,2.006852574560184621e+00
2.647000000000000000e+03,9.834788102252845476e+01,2.007234992838055287e+00
2.648000000000000000e+03,9.825704574150245207e+01,2.007636297777539713e+00
2.649000000000000000e+03,9.816193575180038522e+01,2.008056885916381873e+00
2.650000000000000000e+03,9.806248199853904168e+01,2.008497118792999636e+00
2.651000000000000000e+03,9.795862495059722619e+01,2.008957319714731238e+00
2.652000000000000000e+03,9.785031529193554434e+01,2.009437770626039566e+00
2.653000000000000000e+03,9.773751457200215498e+01,2.009938709111704025e+00
2.654000000000000000e+03,9.762019580652079753e+01,2.010460325571054252e+00
2.655000000000000000e+03,9.749834401998768385e+01,2.011002760599811978e+00
2.656000000000000000e+03,9.737195672140373404e+01,2.011566102615964802e+00
2.657000000000000000e+03,9.724104430516874231e+01,2.012150385765179905e+00
2.658000000000000000e+03,9.710563036970604855e+01,2.012755588139335750e+00
2.659000000000000000e+03,9.696575194731215674e+01,2.013381630338624717e+00
2.660000000000000000e+03,9.682145963999444405e+01,2.014028374403073585e+00
2.661000000000000000e+03,9.667281765773330449e+01,2.014695623132856994e+00
2.662000000000000000e+03,9.651990375776532005e+01,2.015383119808136669e+00
2.663000000000000000e+03,9.636280908622279640e+01,2.016090548307735375e+00
2.664000000000000000e+03,9.620163792689736226e+01,2.016817533611276581e+00
2.665000000000000000e+03,9.603650736615308858e+01,2.017563642650709976e+00
2.666000000000000000e+03,9.586754688825480741e+01,2.018328385453633800e+00
2.667000000000000000e+03,9.569489792178086418e+01,2.019111216491544791e+00
2.668000000000000000e+03,9.551871336555817038e+01,2.019911536110033268e+00
2.669000000000000000e+03,9.533915713191483121e+01,2.020728691873802330e+00
2.670000000000000000e+03,9.515640375622091085e+01,2.021561979605993820e+00
2.671000000000000000e+03,9.497063813490234452e+01,2.022410643837407207e+00
2.672000000000000000e+03,9.478205546954553995e+01,2.023273877305726831e+00
2.673000000000000000e+03,9.459086151244710550e+01,2.024150819057244810e+00
2.674000000000000000e+03,9.439727322892227335e+01,2.025040550603796508e+00
2.675000000000000000e+03,9.420152001350272997e+01,2.025942089477284380e+00
2.676000000000000000e+03,9.400384562002136590e+01,2.026854379406764384e+00
2.677000000000000000e+03,9.380451098803284538e+01,2.027776276225369489e+00
2.678000000000000000e+03,9.360379816763969529e+01,2.028706528507830509e+00
2.679000000000000000e+03,9.340201555787797361e+01,2.029643751861774259e+00
2.680000000000000000e+03,9.319950467495485213e+01,2.030586395773759989e+00
2.681000000000000000e+03,9.299664864831537159e+01,2.031532701981214828e+00
2.682000000000000000e+03,9.279388259483073398e+01,2.032480653553546457e+00
2.683000000000000000e+03,9.259170593198876986e+01,2.033427914282383675e+00
2.684000000000000000e+03,9.239069654555414957e+01,2.034371758675471487e+00
2.685000000000000000e+03,9.219152651101657625e+01,2.035308993898865548e+00
2.686000000000000000e+03,9.199497876896450066e+01,2.036235876485345209e+00
2.687000000000000000e+03,9.180196376724562413e+01,2.037148028557400181e+00
2.688000000000000000e+03,9.161353461655389196e+01,2.038040360665491768e+00
2.689000000000000000e+03,9.143089879307423473e+01,2.038907010966502398e+00
2.690000000000000000e+03,9.125542392637990474e+01,2.039741313049113991e+00
2.691000000000000000e+03,9.108863483589972532e+01,2.040535806736820224e+00
2.692000000000000000e+03,9.093219886524276774e+01,2.041282306949719239e+00
2.693000000000000000e+03,9.078789687275667575e+01,2.041972044339329440e+00
2.694000000000000000e+03,9.065757811854166448e+01,2.042595887128229037e+00
2.695000000000000000e+03,9.054309882543586241e+01,2.043144645915905055e+00
2.696000000000000000e+03,9.044624633510454714e+01,2.043609452350639621e+00
2.697000000000000000e+03,9.036865329561447879e+01,2.043982189675074945e+00
2.698000000000000000e+03,9.031170877198465519e+01,2.044255940434956731e+00
2.699000000000000000e+03,9.027647499689868482e+01,2.044425407051999599e+00
2.700000000000000000e+03,9.026361910661472621e+01,2.044487257493004861e+00
2.701000000000000000e+03,9.027336825691529043e+01,2.044440352952891171e+00
2.702000000000000000e+03,9.030549396268214934e+01,2.044285827481664874e+00
2.703000000000000000e+03,9.035932775683427565e+01,2.044027008745293195e+00
2.704000000000000000e+03,9.043380607288762008e+01,2.043669190692936954e+00
2.705000000000000000e+03,9.052753850754788800e+01,2.043219288169465297e+00
2.706000000000000000e+03,9.063889106849083532e+01,2.042685416535892085e+00
2.707000000000000000e+03,9.076607506229039757e+01,2.042076444059316653e+00
2.708000000000000000e+03,9.090723290530641520e+01,2.041401561377632401e+00
2.709000000000000000e+03,9.106051396603649550e+01,2.040669902765105626e+00
2.710000000000000000e+03,9.122413600254752453e+01,2.039890241211907096e+00
2.711000000000000000e+03,9.139643027385048413e+01,2.039070766439516458e+00
2.712000000000000000e+03,9.157587054769886947e+01,2.038218944110157249e+00
2.713000000000000000e+03,9.176108776458480065e+01,2.037341446813886403e+00
2.714000000000000000e+03,9.195087299955243054e+01,2.036444143129672035e+00
2.715000000000000000e+03,9.214417167253675700e+01,2.035532129685349467e+00
2.716000000000000000e+03,9.234007184390613077e+01,2.034609791887976638e+00
2.717000000000000000e+03,9.253778905700873736e+01,2.033680881017357223e+00
2.718000000000000000e+03,9.273664969408690695e+01,2.032748597955560843e+00
2.719000000000000000e+03,9.293607429891464733e+01,2.031815676448573971e+00
2.720000000000000000e+03,9.313556185329095172e+01,2.030884461148285691e+00
2.721000000000000000e+03,9.333467560724655243e+01,2.029956977613565083e+00
2.722000000000000000e+03,9.353303076363893354e+01,2.029034992922843728e+00
2.723000000000000000e+03,9.373028410166214996e+01,2.028120066601204918e+00
2.724000000000000000e+03,9.392612547838373871e+01,2.027213592260073582e+00
2.725000000000000000e+03,9.412027105800930826e+01,2.026316830764734789e+00
2.726000000000000000e+03,9.431245807088969002e+01,2.025430935957448497e+00
2.727000000000000000e+03,9.450244088597030157e+01,2.024556974034465551e+00
2.728000000000000000e+03,9.468998818152009278e+01,2.023695937653308352e+00
2.729000000000000000e+03,9.487488101206078284e+01,2.022848755769325546e+00
2.730000000000000000e+03,9.505691158903810845e+01,2.022016300094148455e+00
2.731000000000000000e+03,9.523588261522678522e+01,2.021199388951119502e+00
2.732000000000000000e+03,9.541160703572727186e+01,2.020398789185438471e+00
2.733000000000000000e+03,9.558390809022913004e+01,2.019615216676458491e+00
2.734000000000000000e+03,9.575261957117342604e+01,2.018849335899877584e+00
2.735000000000000000e+03,9.591758621018317399e+01,2.018101758899909726e+00
2.736000000000000000e+03,9.607866413056240162e+01,2.017373043956092626e+00
2.737000000000000000e+03,9.623572131687717501e+01,2.016663694165487630e+00
2.738000000000000000e+03,9.638863806380742005e+01,2.015974156107612103e+00
2.739000000000000000e+03,9.653730737581297205e+01,2.015304818715322188e+00
2.740000000000000000e+03,9.668163529692625957e+01,2.014656012438724719e+00
2.741000000000000000e+03,9.682154115638508074e+01,2.014028008759920940e+00
2.742000000000000000e+03,9.695695772105798937e+01,2.013421020092862168e+00
2.743000000000000000e+03,9.708783124987164115e+01,2.012835200083877840e+00
2.744000000000000000e+03,9.721412144887894158e+01,2.012270644313757018e+00
2.745000000000000000e+03,9.733580132834497078e+01,2.011727391390836672e+00
2.746000000000000000e+03,9.745285696538482512e+01,2.011205424415892118e+00
2.747000000000000000e+03,9.756528717735977807e+01,2.010704672793173664e+00
2.748000000000000000e+03,9.767310311250321320e+01,2.010225014357307494e+00
2.749000000000000000e+03,9.777632776517273783e+01,2.009766277782658594e+00
2.750000000000000000e+03,9.787499542376241379e+01,2.009328245239847099e+00
2.751000000000000000e+03,9.796915105970813897e+01,2.008910655263163481e+00
2.752000000000000000e+03,9.805884966621412957e+01,2.008513205792531231e+00
2.753000000000000000e+03,9.814415555535663316e+01,2.008135557354159495e+00
2.754000000000000000e+03,9.822514162210570987e+01,2.007777336345072605e+00
2.755000000000000000e+03,9.830188858357404058e+01,2.007438138388150328e+00
2.756000000000000000e+03,9.837448420147244121e+01,2.007117531726058779e+00
2.757000000000000000e+03,9.844302249534318605e+01,2.006815060624479674e+00
2.758000000000000000e+03,9.850760295367099673e+01,2.006530248757222967e+00
2.759000000000000000e+03,9.856832974945019998e+01,2.006262602548134488e+00
2.760000000000000000e+03,9.862531096622859650e+01,2.006011614447119396e+00
2.761000000000000000e+03,9.867865784006443164e+01,2.005776766120058952e+00
2.762000000000000000e+03,9.872848402223179676e+01,2.005557531534876148e+00
2.763000000000000000e+03,9.877490486690089710e+01,2.005353379928469071e+00
2.764000000000000000e+03,9.881803674740872623e+01,2.005163778641670280e+00
2.765000000000000000e+03,9.885799640413027589e+01,2.004988195811798324e+00
2.766000000000000000e+03,9.889490032636300043e+01,2.004826102914679886e+00
2.767000000000000000e+03,9.892886417005321675e+01,2.004676977150327666e+00
2.768000000000000000e+03,9.896000221262163166e+01,2.004540303668655099e+00
2.769000000000000000e+03,9.898842684558795213e+01,2.004415577633788637e+00
2.770000000000000000e+03,9.901424810514848218e+01,2.004302306127640598e+00
2.771000000000000000e+03,9.903757324032042675e+01,2.004200009895545254e+00
2.772000000000000000e+03,9.905850631772649706e+01,2.004108224938863092e+00
2.773000000000000000e+03,9.907714786154066644e+01,2.004026503961686245e+00
2.774000000000000000e+03,9.909359452653630740e+01,2.003954417681101940e+00
2.775000000000000000e+03,9.910793880155290481e+01,2.003891556013052355e+00
2.776000000000000000e+03,9.912026873999879228e+01,2.003837529148737140e+00
2.777000000000000000e+03,9.913066771320640669e+01,2.003791968539879953e+00
2.778000000000000000e+03,9.913921418151031162e+01,2.003754527815237552e+00
2.779000000000000000e+03,9.914598147678077567e+01,2.003724883655624289e+00
2.780000000000000000e+03,9.915103758875658002e+01,2.003702736660759598e+00
2.781000000000000000e+03,9.915444494581274171e+01,2.003687812248700073e+00
2.782000000000000000e+03,9.915626017869077202e+01,2.003679861637845949e+00
2.783000000000000000e+03,9.915653385312008083e+01,2.003678662972927960e+00
2.784000000000000000e+03,9.915531015406803306e+01,2.003684022670413345e+00
2.785000000000000000e+03,9.915262650046287263e+01,2.003695777075928497e+00
2.786000000000000000e+03,9.914851306452275992e+01,2.003713794547079985e+00
2.787000000000000000e+03,9.914299216418119443e+01,2.003737978099989547e+00
2.788000000000000000e+03,9.913607749041612749e+01,2.003768268787420759e+00
2.789000000000000000e+03,9.912777312347610348e+01,2.003804650011014488e+00
2.790000000000000000e+03,9.911807228299332451e+01,2.003847153010118731e+00
2.791000000000000000e+03,9.910695574676513786e+01,2.003895863815154943e+00
2.792000000000000000e+03,9.909438986162767549e+01,2.003950932004182395e+00
2.793000000000000000e+03,9.908032405747849225e+01,2.004012581656804404e+00
2.794000000000000000e+03,9.906468776238824603e+01,2.004081124958771110e+00
2.795000000000000000e+03,9.904738660327471678e+01,2.004156978971977754e+00
